%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1538073516625926578,603,1538073516625753541,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516659238307,604,1538073516658927593,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516692629205,605,1538073516692343626,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516725940622,606,1538073516725676914,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516760992074,607,1538073516760795839,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516792610040,608,1538073516792418578,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516826013789,609,1538073516825683735,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516859415271,610,1538073516859203667,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516892895752,611,1538073516892749434,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516924153008,612,1538073516923976286,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516957392373,613,1538073516957207829,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516991333322,614,1538073516991158937,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073517029024001,615,1538073517028742673,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073517062068532,616,1538073517061799742,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073517096125743,617,1538073517095862442,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073517129178193,618,1538073517128948886,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073517159650595,619,1538073517159446853,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073517196107030,620,1538073517195901899,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073517226577894,621,1538073517226382286,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073517268391386,622,1538073517267898804,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
